has_description,has_url,is_geo_enabled,has_twice_number_followers,has_default_profile,has_profile_image,has_100_friends_1_follower_ratio,has_50_friends_1_follower_ratio,is_protected,is_verified,num_favourites,num_list,num_followers,num_friends,statuses_count,followers_i_follow_back_ratio,friends_that_follow_me_back_ratio,is_bot
1,0,0,0,1,1,0,0,0,0,0,0,15,318,31,0.266666667,0.012578616,1
1,0,0,0,1,1,0,0,0,0,0,0,17,300,23,0.058823529,0.003333333,1
1,0,0,0,1,1,0,0,0,0,0,0,16,293,30,0.0625,0.003412969,1
1,0,0,0,1,1,0,0,0,0,0,0,19,297,29,0.157894737,0.01010101,1
0,0,0,0,1,1,0,0,0,0,0,0,14,290,27,0.142857143,0.006896552,1
1,0,0,0,1,1,0,0,0,0,0,0,23,289,23,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,19,280,26,0.105263158,0.007142857,1
1,0,0,0,1,1,0,0,0,0,0,0,10,279,34,0.1,0.003584229,1
1,0,0,0,1,1,0,0,0,0,0,0,12,315,22,0.166666667,0.006349206,1
1,0,0,0,1,1,0,0,0,0,0,0,21,254,35,0.19047619,0.015748031,1
1,0,0,0,1,1,0,0,0,0,0,0,18,296,23,0.166666667,0.010135135,1
1,0,0,0,1,1,0,0,0,0,0,0,10,267,33,0.2,0.007490637,1
0,0,0,0,1,1,0,0,0,0,0,0,16,306,40,0.125,0.006535948,1
1,0,0,0,1,1,0,0,0,0,0,0,12,307,35,0.416666667,0.016286645,1
1,0,0,0,1,1,0,0,0,0,0,0,14,264,23,0.214285714,0.011363636,1
1,0,0,0,1,1,0,0,0,0,0,0,14,284,27,0.071428571,0.003521127,1
1,0,0,0,1,1,0,0,0,0,0,0,16,300,26,0.125,0.006666667,1
1,0,0,0,1,1,0,0,0,0,0,0,17,267,32,0.176470588,0.011235955,1
1,0,0,0,1,1,0,0,0,0,0,0,18,267,25,0.111111111,0.007490637,1
1,0,0,0,1,1,0,0,0,0,0,0,22,279,28,0.045454545,0.003584229,1
1,0,0,0,1,1,0,0,0,0,0,0,15,270,29,0.066666667,0.003703704,1
1,0,0,0,1,1,0,0,0,0,0,0,18,267,24,0.055555556,0.003745318,1
1,0,0,0,1,1,0,0,0,0,0,0,15,300,24,0.066666667,0.003333333,1
1,0,0,0,1,1,0,0,0,0,0,0,15,276,32,0.2,0.010869565,1
1,0,0,0,1,1,0,0,0,0,0,0,8,258,31,0.25,0.007751938,1
1,0,0,0,1,1,0,0,0,0,0,0,6,245,29,0.333333333,0.008163265,1
1,0,0,0,1,1,0,0,0,0,0,0,21,289,28,0.238095238,0.017301038,1
0,0,0,0,1,1,0,0,0,0,0,0,16,277,39,0.0625,0.003610108,1
1,0,0,0,1,1,0,0,0,0,0,0,13,262,26,0.076923077,0.003816794,1
1,0,0,0,1,1,0,0,0,0,0,0,12,305,24,0,0,1
1,0,0,1,1,1,0,0,0,0,0,0,1,0,20,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,12,278,26,0.166666667,0.007194245,1
0,0,0,0,1,1,0,0,0,0,0,0,18,270,31,0.111111111,0.007407407,1
1,0,0,0,1,1,0,0,0,0,0,0,24,270,25,0.083333333,0.007407407,1
0,0,0,0,1,1,0,0,0,0,0,0,12,288,26,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,17,262,29,0.117647059,0.007633588,1
1,0,0,0,1,1,0,0,0,0,0,0,8,241,29,0.25,0.008298755,1
1,0,0,0,1,1,0,0,0,0,0,0,23,308,29,0.173913043,0.012987013,1
1,0,0,0,1,1,0,0,0,0,0,0,12,271,20,0.166666667,0.007380074,1
1,0,0,0,1,1,0,0,0,0,0,0,19,273,27,0.052631579,0.003663004,1
1,0,0,0,1,1,0,0,0,0,0,0,16,274,30,0.1875,0.010948905,1
1,0,0,0,1,1,0,0,0,0,0,0,17,288,24,0.117647059,0.006944444,1
1,0,0,0,1,1,0,0,0,0,0,0,22,260,24,0.090909091,0.007692308,1
1,0,0,0,1,1,0,0,0,0,0,0,11,279,25,0.090909091,0.003584229,1
1,0,0,0,1,1,0,0,0,0,0,0,16,299,27,0.1875,0.010033445,1
1,0,0,0,1,1,0,0,0,0,0,0,20,280,22,0.15,0.010714286,1
1,0,0,0,1,1,0,0,0,0,0,0,17,287,23,0.117647059,0.006968641,1
0,0,0,0,1,1,0,0,0,0,0,0,17,317,24,0.176470588,0.009463722,1
1,0,0,0,1,1,0,0,0,0,0,0,15,274,34,0.2,0.010948905,1
1,0,0,0,1,1,0,0,0,0,0,0,17,283,29,0.117647059,0.007067138,1
0,0,0,0,1,1,0,0,0,0,0,0,20,294,31,0.15,0.010204082,1
1,0,0,0,1,1,0,0,0,0,2,0,18,321,27,0.111111111,0.00623053,1
0,0,0,0,1,1,0,0,0,0,0,0,14,295,16,0.142857143,0.006779661,1
1,0,0,0,1,1,0,0,0,0,0,0,23,262,17,0.086956522,0.007633588,1
1,0,0,0,1,1,0,0,0,0,0,0,16,316,31,0.0625,0.003164557,1
1,0,0,0,1,1,0,0,0,0,0,0,15,289,28,0.066666667,0.003460208,1
1,0,0,0,1,1,0,0,0,0,0,0,13,293,31,0.307692308,0.013651877,1
1,0,0,0,1,1,0,0,0,0,0,0,17,303,35,0.235294118,0.01320132,1
1,0,0,0,1,1,0,0,0,0,0,0,20,312,29,0.1,0.006410256,1
1,0,0,0,1,1,0,0,0,0,0,0,22,274,22,0.045454545,0.003649635,1
1,0,0,0,1,1,0,0,0,0,0,0,18,272,27,0.111111111,0.007352941,1
1,0,0,0,1,1,0,0,0,0,0,0,20,275,17,0.15,0.010909091,1
1,0,0,0,1,1,0,0,0,0,0,0,18,302,36,0.166666667,0.009933775,1
0,0,0,0,1,1,0,0,0,0,0,0,16,314,23,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,22,278,29,0.045454545,0.003597122,1
1,0,0,0,1,1,0,0,0,0,0,0,15,288,25,0.2,0.010416667,1
1,0,0,0,1,1,0,0,0,0,0,0,16,330,28,0.0625,0.003030303,1
1,0,0,0,1,1,0,0,0,0,0,0,11,293,29,0,0,1
1,0,0,0,1,1,0,0,0,0,1,0,14,302,36,0.142857143,0.006622517,1
1,0,0,0,1,1,0,0,0,0,0,0,12,308,32,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,13,287,31,0.153846154,0.006968641,1
1,0,0,0,1,1,0,0,0,0,0,0,12,299,44,0.166666667,0.006688963,1
1,0,0,0,1,1,0,0,0,0,0,0,11,308,27,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,10,305,24,0.1,0.003278689,1
1,0,0,0,1,1,0,0,0,0,0,0,13,284,24,0.153846154,0.007042254,1
1,0,0,0,1,1,0,0,0,0,0,0,17,638,63,0.352941176,0.009404389,1
1,0,0,0,1,1,0,0,0,0,0,0,11,282,20,0.090909091,0.003546099,1
1,0,0,0,1,1,0,0,0,0,0,0,17,569,55,0.176470588,0.005272408,1
1,0,0,0,1,1,0,0,0,0,0,0,14,284,32,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,20,289,31,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,28,686,67,0.214285714,0.008746356,1
1,0,0,0,1,1,0,0,0,0,0,0,18,265,30,0.111111111,0.00754717,1
1,0,0,0,1,1,0,0,0,0,0,0,11,290,20,0.090909091,0.003448276,1
1,0,0,0,1,1,0,0,0,0,0,0,21,637,60,0.19047619,0.006279435,1
1,0,0,0,1,1,0,0,0,0,0,0,16,308,30,0.125,0.006493506,1
0,0,0,0,1,1,0,0,0,0,0,0,22,281,24,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,24,651,61,0.166666667,0.006144393,1
1,0,0,0,1,1,0,0,0,0,0,0,12,284,27,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,18,272,24,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,29,612,56,0.172413793,0.008169935,1
1,0,0,0,1,1,0,0,0,0,0,0,21,277,20,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,9,287,32,0.111111111,0.003484321,1
1,0,0,0,1,1,0,0,0,0,0,0,15,294,27,0.2,0.010204082,1
1,0,0,0,1,1,0,0,0,0,0,0,25,577,57,0.24,0.010398614,1
1,0,0,0,1,1,0,0,0,0,0,0,22,289,27,0.181818182,0.01384083,1
0,0,0,0,1,1,0,0,0,0,0,0,22,333,38,0.272727273,0.018018018,1
1,0,0,0,1,1,0,0,0,0,0,0,22,266,25,0.045454545,0.003759398,1
1,0,0,0,1,1,0,0,0,0,0,0,18,242,22,0.055555556,0.004132231,1
1,0,0,0,1,1,0,0,0,0,0,0,21,259,26,0.095238095,0.007722008,1
1,0,0,0,1,1,0,0,0,0,0,0,18,548,37,0.222222222,0.00729927,1
1,0,0,0,1,1,0,0,0,0,0,0,15,270,28,0.133333333,0.007407407,1
1,0,0,0,1,1,0,0,0,0,0,0,13,273,29,0.153846154,0.007326007,1
1,0,0,0,1,1,0,0,0,0,0,0,9,291,32,0.111111111,0.003436426,1
1,0,0,0,1,1,0,0,0,0,0,0,12,295,28,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,16,280,26,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,21,291,33,0.19047619,0.013745704,1
1,0,0,0,1,1,0,0,0,0,0,0,25,263,30,0.08,0.007604563,1
1,0,0,0,1,1,0,0,0,0,0,0,13,256,20,0.076923077,0.00390625,1
0,0,0,0,1,1,0,0,0,0,0,0,18,320,25,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,18,286,35,0.055555556,0.003496503,1
0,0,0,0,1,1,0,0,0,0,0,0,17,281,29,0.058823529,0.003558719,1
1,0,0,0,1,1,0,0,0,0,0,0,20,282,17,0.15,0.010638298,1
1,0,0,0,1,1,0,0,0,0,0,0,25,250,25,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,18,278,26,0.055555556,0.003597122,1
1,0,0,0,1,1,0,0,0,0,0,0,14,283,38,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,17,276,30,0.176470588,0.010869565,1
1,0,0,0,1,1,0,0,0,0,0,0,14,250,28,0.071428571,0.004,1
1,0,0,0,1,1,0,0,0,0,0,0,15,296,20,0.066666667,0.003378378,1
1,0,0,0,1,1,0,0,0,0,0,0,17,273,24,0.117647059,0.007326007,1
1,0,0,0,1,1,0,0,0,0,0,0,13,283,28,0.076923077,0.003533569,1
0,0,0,0,1,1,0,0,0,0,0,0,9,309,32,0.333333333,0.009708738,1
1,0,0,0,1,1,0,0,0,0,0,0,14,282,28,0.142857143,0.007092199,1
1,0,0,0,1,1,0,0,0,0,0,0,19,283,29,0.105263158,0.007067138,1
1,0,0,0,1,1,0,0,0,0,0,0,10,238,26,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,16,267,28,0.1875,0.011235955,1
1,0,0,0,1,1,0,0,0,0,0,0,16,256,27,0.0625,0.00390625,1
1,0,0,0,1,1,0,0,0,0,0,0,21,253,23,0.095238095,0.007905138,1
1,0,0,0,1,1,0,0,0,0,0,0,13,327,25,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,19,303,29,0.052631579,0.00330033,1
1,0,0,0,1,1,0,0,0,0,0,0,21,269,26,0.047619048,0.003717472,1
1,0,0,0,1,1,0,0,0,0,0,0,19,302,25,0.052631579,0.003311258,1
1,0,0,0,1,1,0,0,0,0,0,0,12,295,24,0.166666667,0.006779661,1
1,0,0,0,1,1,0,0,0,0,0,0,11,264,38,0.090909091,0.003787879,1
1,0,0,0,1,1,0,0,0,0,0,0,18,258,20,0.055555556,0.003875969,1
1,0,0,0,1,1,0,0,0,0,0,0,21,270,35,0.047619048,0.003703704,1
0,0,0,0,1,1,0,0,0,0,0,0,18,246,30,0.111111111,0.008130081,1
1,0,0,0,1,1,0,0,0,0,0,0,22,258,22,0.090909091,0.007751938,1
1,0,0,0,1,1,0,0,0,0,0,0,11,258,30,0.090909091,0.003875969,1
1,0,0,0,1,1,0,0,0,0,0,0,13,277,28,0.076923077,0.003610108,1
0,0,0,0,1,1,0,0,0,0,0,0,18,277,18,0.166666667,0.010830325,1
1,0,0,0,1,1,0,0,0,0,0,0,20,274,25,0.1,0.00729927,1
1,0,0,0,1,1,0,0,0,0,0,0,16,278,26,0.0625,0.003597122,1
1,0,0,0,1,1,0,0,0,0,0,0,17,312,27,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,25,276,24,0.04,0.003623188,1
1,0,0,0,1,1,0,0,0,0,0,0,16,265,32,0.1875,0.011320755,1
0,0,0,0,1,1,0,0,0,0,0,0,17,270,25,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,14,250,28,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,15,267,25,0.066666667,0.003745318,1
0,0,0,0,1,1,0,0,0,0,0,0,14,268,25,0.142857143,0.007462687,1
1,0,0,0,1,1,0,0,0,0,0,0,15,284,29,0.133333333,0.007042254,1
1,0,0,0,1,1,0,0,0,0,0,0,9,298,26,0.111111111,0.003355705,1
1,0,0,0,1,1,0,0,0,0,0,0,25,306,27,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,15,274,26,0.066666667,0.003649635,1
1,0,0,0,1,1,0,0,0,0,0,0,14,251,22,0.071428571,0.003984064,1
1,0,0,0,1,1,0,0,0,0,0,0,13,275,35,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,263,19,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,259,22,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,246,28,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,22,319,33,0.045454545,0.003134796,1
1,0,0,0,1,1,0,0,0,0,0,0,22,294,37,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,306,29,0.076923077,0.003267974,1
0,0,0,0,1,1,0,0,0,0,0,0,12,234,38,0.166666667,0.008547009,1
1,0,0,0,1,1,0,0,0,0,0,0,20,250,24,0.05,0.004,1
1,0,0,0,1,1,0,0,0,0,0,0,10,264,23,0.1,0.003787879,1
0,0,0,0,1,1,0,0,0,0,0,0,14,280,29,0.071428571,0.003571429,1
1,0,0,0,1,1,0,0,0,0,0,0,20,290,37,0.15,0.010344828,1
1,0,0,0,1,1,0,0,0,0,0,0,16,261,31,0.125,0.007662835,1
0,0,0,0,1,1,0,0,0,0,0,0,12,244,24,0.083333333,0.004098361,1
1,0,0,0,1,1,0,0,0,0,0,0,9,264,24,0.111111111,0.003787879,1
1,0,0,0,1,1,0,0,0,0,0,0,14,296,32,0.071428571,0.003378378,1
0,0,0,0,1,1,0,0,0,0,0,0,20,262,25,0.15,0.011450382,1
1,0,0,0,1,1,0,0,0,0,0,0,13,285,27,0.076923077,0.003508772,1
1,0,0,0,1,1,0,0,0,0,0,0,19,242,20,0.052631579,0.004132231,1
1,0,0,0,1,1,0,0,0,0,0,0,21,268,20,0.047619048,0.003731343,1
1,0,0,0,1,1,0,0,0,0,0,0,14,254,20,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,289,36,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,16,285,28,0.0625,0.003508772,1
0,0,0,0,1,1,0,0,0,0,0,0,19,232,24,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,13,280,29,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,15,236,24,0.066666667,0.004237288,1
0,0,0,0,1,1,0,0,0,0,0,0,12,254,18,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,42,403,37,0.047619048,0.004962779,1
1,0,0,0,1,1,0,0,0,0,0,0,18,264,33,0.055555556,0.003787879,1
0,0,0,0,1,1,0,0,0,0,0,0,17,244,20,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,12,238,29,0.083333333,0.004201681,1
1,0,0,0,1,1,0,0,0,0,0,0,15,296,29,0.133333333,0.006756757,1
1,0,0,0,1,1,0,0,0,0,0,0,12,254,20,0.166666667,0.007874016,1
1,0,0,0,1,1,0,0,0,0,0,0,23,279,26,0.086956522,0.007168459,1
1,0,0,0,1,1,0,0,0,0,0,0,18,250,31,0.166666667,0.012,1
1,0,0,0,1,1,0,0,0,0,0,0,18,232,23,0.055555556,0.004310345,1
1,0,0,0,1,1,0,0,0,0,0,0,23,272,40,0.130434783,0.011029412,1
1,0,0,0,1,1,0,0,0,0,0,0,11,245,29,0.090909091,0.004081633,1
1,0,0,0,1,1,0,0,0,0,0,0,22,275,27,0.181818182,0.014545455,1
0,0,0,0,1,1,0,0,0,0,0,0,14,247,29,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,15,297,37,0.066666667,0.003367003,1
1,0,0,0,1,1,0,0,0,0,0,0,21,255,23,0.095238095,0.007843137,1
1,0,0,0,1,1,0,0,0,0,0,0,11,230,26,0.090909091,0.004347826,1
1,0,0,0,1,1,0,0,0,0,0,0,13,263,30,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,22,302,38,0.181818182,0.013245033,1
1,0,0,0,1,1,0,0,0,0,0,0,20,240,28,0.15,0.0125,1
1,0,0,0,1,1,0,0,0,0,0,0,21,282,26,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,275,27,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,15,251,32,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,13,273,30,0.153846154,0.007326007,1
1,0,0,0,1,1,0,0,0,0,0,0,20,258,31,0.1,0.007751938,1
1,0,0,0,1,1,0,0,0,0,0,0,18,293,29,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,26,539,56,0.038461538,0.001855288,1
1,0,0,0,1,1,0,0,0,0,0,0,15,251,36,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,21,272,13,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,11,255,22,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,12,309,26,0.083333333,0.003236246,1
1,0,0,0,1,1,0,0,0,0,0,0,22,302,30,0.090909091,0.006622517,1
0,0,0,0,1,1,0,0,0,0,0,0,20,280,34,0.1,0.007142857,1
1,0,0,0,1,1,0,0,0,0,0,0,17,283,28,0.058823529,0.003533569,1
1,0,0,0,1,1,0,0,0,0,0,0,14,265,30,0.285714286,0.01509434,1
1,0,0,0,1,1,0,0,0,0,0,0,19,259,17,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,16,270,30,0.1875,0.011111111,1
1,0,0,0,1,1,0,0,0,0,0,0,11,275,29,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,300,53,0.076923077,0.003333333,1
0,0,0,0,1,1,0,0,0,0,0,0,16,296,35,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,16,289,36,0.0625,0.003460208,1
1,0,0,0,1,1,0,0,0,0,0,0,11,303,35,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,238,26,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,12,286,32,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,17,252,29,0.058823529,0.003968254,1
1,0,0,0,1,1,0,0,0,0,0,0,12,260,34,0.083333333,0.003846154,1
1,0,0,0,1,1,0,0,0,0,0,0,16,287,40,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,25,274,28,0.04,0.003649635,1
1,0,0,0,1,1,0,0,0,0,0,0,17,277,26,0.117647059,0.007220217,1
1,0,0,0,1,1,0,0,0,0,0,0,7,296,27,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,20,304,37,0.1,0.006578947,1
1,0,0,0,1,1,0,0,0,0,0,0,23,284,32,0.130434783,0.01056338,1
1,0,0,0,1,1,0,0,0,0,0,0,43,442,61,0.023255814,0.002262443,1
1,0,0,0,1,1,0,0,0,0,0,0,17,301,32,0.058823529,0.003322259,1
0,0,0,0,1,1,0,0,0,0,0,0,13,273,19,0.076923077,0.003663004,1
1,0,0,0,1,1,0,0,0,0,0,0,10,259,24,0.2,0.007722008,1
1,0,0,0,1,1,0,0,0,0,0,0,12,291,37,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,12,252,22,0.083333333,0.003968254,1
1,0,0,0,1,1,0,0,0,0,0,0,10,239,14,0.1,0.0041841,1
1,0,0,0,1,1,0,0,0,0,0,0,13,236,34,0.076923077,0.004237288,1
1,0,0,0,1,1,0,0,0,0,0,0,15,216,22,0.133333333,0.009259259,1
1,0,0,0,1,1,0,0,0,0,0,0,14,250,34,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,14,252,21,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,11,240,22,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,7,222,29,0.142857143,0.004504505,1
0,0,0,0,1,1,0,0,0,0,0,0,12,241,35,0.083333333,0.004149378,1
1,0,0,0,1,1,0,0,0,0,0,0,11,273,30,0.181818182,0.007326007,1
1,0,0,0,1,1,0,0,0,0,0,0,10,237,33,0.1,0.004219409,1
1,0,0,0,1,1,0,0,0,0,0,0,7,263,22,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,12,201,31,0.166666667,0.009950249,1
1,0,0,0,1,1,0,0,0,0,0,0,17,216,26,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,8,233,31,0.375,0.012875536,1
1,0,0,0,1,1,0,0,0,0,0,0,19,225,28,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,15,256,32,0.2,0.01171875,1
0,0,0,0,1,1,0,0,0,0,0,0,8,240,28,0.25,0.008333333,1
1,0,0,0,1,1,0,0,0,0,0,0,11,206,20,0.181818182,0.009708738,1
1,0,0,0,1,1,0,0,0,0,0,0,12,224,30,0.083333333,0.004464286,1
1,0,0,0,1,1,0,0,0,0,0,0,5,189,14,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,7,203,28,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,14,264,19,0.071428571,0.003787879,1
1,0,0,0,1,1,0,0,0,0,0,0,9,197,29,0.111111111,0.005076142,1
1,0,0,0,1,1,0,0,0,0,0,0,16,267,24,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,12,244,22,0.166666667,0.008196721,1
1,0,0,0,1,1,0,0,0,0,0,0,14,203,24,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,11,242,31,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,19,219,26,0.052631579,0.00456621,1
1,0,0,0,1,1,0,0,0,0,0,0,10,218,26,0.1,0.004587156,1
1,0,0,0,1,1,0,0,0,0,0,0,16,226,37,0.125,0.008849558,1
1,0,0,0,1,1,0,0,0,0,0,0,8,231,26,0.25,0.008658009,1
1,0,0,0,1,1,0,0,0,0,0,0,16,213,24,0.0625,0.004694836,1
1,0,0,0,1,1,0,0,0,0,0,0,12,226,19,0.25,0.013274336,1
0,0,0,0,1,1,0,0,0,0,0,0,8,203,25,0.125,0.004926108,1
1,0,0,0,1,1,0,0,0,0,0,0,13,221,35,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,7,201,18,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,8,209,25,0.25,0.009569378,1
1,0,0,0,1,1,0,0,0,0,0,0,6,203,17,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,14,202,27,0.142857143,0.00990099,1
1,0,0,0,1,1,0,0,0,0,0,0,11,228,34,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,12,210,23,0.083333333,0.004761905,1
1,0,0,0,1,1,0,0,0,0,0,0,16,215,19,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,8,221,25,0.375,0.013574661,1
1,0,0,0,1,1,0,0,0,0,0,0,9,222,28,0.111111111,0.004504505,1
1,0,0,0,1,1,0,0,0,0,0,0,12,214,23,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,8,218,27,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,12,228,30,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,14,200,20,0.071428571,0.005,1
1,0,0,0,1,1,0,0,0,0,0,0,15,234,21,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,11,252,32,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,12,211,21,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,13,203,27,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,8,214,21,0.125,0.004672897,1
1,0,0,0,1,1,0,0,0,0,0,0,14,208,26,0.071428571,0.004807692,1
0,0,0,0,1,1,1,1,0,0,0,0,0,37,2,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,35,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,23,4,1,0.043478261,1
1,0,0,0,1,1,1,1,0,0,0,0,0,36,3,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,1,22,3,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,2,44,3,0.5,0.022727273,1
1,0,0,0,1,1,0,0,0,0,0,0,1,32,4,1,0.03125,1
1,0,0,0,1,1,0,0,0,0,0,0,1,33,3,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,30,2,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,2,29,3,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,37,4,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,2,43,3,0.5,0.023255814,1
1,0,0,0,1,1,0,0,0,0,0,0,2,24,3,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,2,26,2,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,22,3,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,36,2,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,40,2,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,3,46,3,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,31,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,33,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,27,3,1,0.037037037,1
1,0,0,0,1,1,0,0,0,0,0,0,1,32,1,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,21,2,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,2,43,4,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,1,24,2,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,42,3,1,0.023809524,1
0,0,0,0,1,1,1,1,0,0,0,0,0,38,2,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,4,36,4,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,37,3,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,39,3,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,3,31,4,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,2,38,2,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,31,2,0,0,1
0,0,0,0,1,1,1,1,0,0,0,0,0,31,5,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,3,33,3,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,42,3,0,0,1
0,0,0,0,1,1,1,1,0,0,0,0,0,17,4,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,41,4,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,2,24,2,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,1,44,3,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,2,21,1,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,2,48,3,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,48,3,0,0,1
0,0,0,0,1,1,1,1,0,0,0,0,0,38,2,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,36,5,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,32,3,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,11,1,0,0,1
