,has_description,has_url,is_geo_enabled,has_twice_number_followers,has_default_profile,has_profile_image,has_100_friends_1_follower_ratio,has_50_friends_1_follower_ratio,is_protected,is_verified,num_favourites,num_list,num_followers,num_friends,statuses_count,is_bot
80382,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80383,0,0,0,1,1,1,1,1,0,0,0,0,0,0,34,1
80384,0,0,0,1,1,1,0,0,0,0,0,0,1,0,35,1
80385,0,0,0,1,1,1,1,1,0,0,0,0,0,0,18,1
80386,0,0,0,0,1,1,1,1,0,0,0,0,0,55,31,1
80387,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1
80388,1,0,0,0,1,1,1,1,0,0,1,0,0,17,3,1
80389,0,0,0,1,1,1,1,1,0,0,0,0,0,0,53,1
80390,0,0,0,1,1,1,0,0,0,0,0,0,1,0,71,1
80391,1,0,0,0,1,1,0,0,0,0,73,0,2,45,50,1
80392,1,0,0,0,1,1,1,1,0,0,1,0,0,23,46,1
80393,1,1,0,1,1,1,1,1,0,0,0,0,0,0,134,1
80394,0,0,0,1,1,1,1,1,0,0,0,0,0,0,24,1
80395,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80396,1,0,0,1,1,1,0,0,0,0,340,1,394,491,225,1
80397,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
80398,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1
80399,0,0,0,0,1,1,0,0,0,0,8,0,1,34,1,1
80400,0,0,0,1,1,1,1,1,0,0,0,0,0,0,40,1
80401,0,0,0,1,1,1,1,1,0,0,0,0,0,0,34,1
80402,0,0,0,0,1,1,1,1,0,0,0,0,3,603,221,1
80403,0,0,0,0,1,1,0,0,0,0,10,0,1,15,79,1
80404,1,1,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80405,1,0,0,1,1,1,1,1,0,0,0,0,0,0,84,1
80406,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80407,0,0,0,1,1,1,1,1,0,0,0,0,0,0,38,1
80408,0,0,0,1,1,1,1,1,0,0,0,0,0,0,32,1
80409,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80410,0,0,0,1,1,1,1,1,0,0,0,0,0,0,11,1
80411,0,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1
80412,1,0,0,0,1,1,1,1,0,0,16,0,0,54,15,1
80413,1,0,0,0,1,1,0,0,0,0,0,0,1,48,4,1
80414,0,0,0,1,1,1,1,1,0,0,0,1,0,0,62,1
80415,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80416,1,0,0,0,1,1,1,1,0,0,0,0,0,10,1,1
80417,0,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1
80418,1,0,0,0,1,1,0,0,0,0,3,0,6,66,32,1
80419,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80420,0,0,0,0,1,1,1,1,0,0,0,0,0,1,849,1
80421,0,0,0,0,1,1,0,0,0,0,15,0,10,162,17,1
80422,0,0,0,1,1,1,1,1,0,0,0,0,0,0,11,1
80423,0,0,0,1,1,1,0,0,0,0,0,0,1,0,21,1
80424,1,1,0,1,1,1,1,1,0,0,0,0,0,0,132,1
80425,1,0,0,0,1,1,0,0,0,0,0,0,2,44,4,1
80426,1,1,0,0,1,1,0,0,0,0,219,0,36,582,224,1
80427,0,0,0,1,1,1,1,1,0,0,0,0,0,0,27,1
80428,0,0,0,1,1,1,1,1,0,0,0,0,0,0,42,1
80429,0,0,0,1,1,1,1,1,0,0,0,0,0,0,38,1
80430,0,0,0,1,1,1,0,0,0,0,0,0,1,0,94,1
80431,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80432,1,0,0,0,0,1,1,1,0,0,1,0,0,14,4,1
80433,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80434,0,0,0,1,1,1,0,0,0,0,0,0,1,0,41,1
80435,0,0,0,1,1,1,1,1,0,0,0,0,0,0,23,1
80436,1,0,0,0,1,1,0,0,0,0,156,0,14,90,231,1
80437,0,0,0,1,1,1,1,1,0,0,0,0,0,0,23,1
80438,0,0,0,1,1,1,0,0,0,0,32,0,194,145,63,1
80439,0,0,0,1,1,1,1,1,0,0,0,0,0,0,11,1
80440,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80441,0,0,0,1,1,1,1,1,0,0,0,0,0,0,40,1
80442,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
80443,0,0,0,1,1,1,1,1,0,0,0,0,0,0,25,1
80444,1,0,0,0,1,1,0,0,0,0,3,0,2,20,14,1
80445,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80446,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
80447,0,0,0,1,1,1,1,1,0,0,0,0,0,0,40,1
80448,1,0,0,0,1,1,0,0,0,0,5,0,2,51,16,1
80449,1,0,0,0,1,1,0,0,0,0,6,0,133,376,74,1
80450,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
80451,0,0,0,1,1,1,0,0,0,0,0,0,1,0,17,1
80452,0,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1
80453,1,1,0,1,1,1,1,1,0,0,0,0,0,0,44,1
80454,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1
80455,0,0,0,1,1,1,1,1,0,0,0,0,0,0,16,1
80456,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80457,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80458,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80459,1,1,0,1,1,1,1,1,0,0,0,0,0,0,314,1
80460,1,0,0,0,1,1,1,1,0,0,12,0,0,44,16,1
80461,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80462,0,0,0,1,1,1,1,1,0,0,0,0,0,0,26,1
80463,0,0,0,0,1,1,1,1,0,0,0,0,0,49,10,1
80464,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
80465,0,0,0,0,1,1,1,1,0,0,0,0,0,19,207,1
80466,0,0,0,0,1,1,1,1,0,0,3,0,0,4,5,1
80467,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
80468,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80469,0,0,0,1,1,1,1,1,0,0,0,0,0,0,16,1
80470,0,0,0,1,1,1,1,1,0,0,0,0,0,0,30,1
80471,1,0,0,0,1,1,0,0,0,0,5,0,4,14,1,1
80472,0,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1
80473,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
80474,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80475,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80476,0,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1
80477,1,1,0,0,1,1,1,1,0,0,0,0,0,1,27,1
80478,1,0,0,0,1,1,1,1,0,0,0,0,0,10,3,1
80479,0,0,0,1,1,1,1,1,0,0,0,0,0,0,24,1
80480,0,0,0,1,1,1,1,1,0,0,0,0,0,0,30,1
80481,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
80482,0,0,0,1,1,1,1,1,0,0,0,0,0,0,13,1
80483,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80484,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
80485,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80486,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80487,0,0,0,1,1,1,1,1,0,0,0,0,0,0,26,1
80488,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80489,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
80490,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80491,0,0,0,1,1,1,1,1,0,0,0,0,0,0,24,1
80492,1,0,0,0,1,1,0,0,0,0,1,0,4,181,2,1
80493,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80494,0,0,0,1,1,1,1,1,0,0,0,0,0,0,20,1
80495,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80496,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80497,1,0,0,1,1,1,1,1,0,0,0,0,0,0,17,1
80498,1,0,0,0,1,1,0,0,0,0,2,0,2,66,4,1
80499,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
80500,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80501,1,0,0,0,1,1,0,0,0,0,0,0,1,7,23,1
80502,0,0,0,1,1,1,1,1,0,0,0,0,0,0,28,1
80503,0,1,0,0,1,1,0,1,0,0,0,0,1,51,7,1
80504,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80505,0,0,0,1,1,1,1,1,0,0,0,0,0,0,17,1
80506,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80507,0,0,0,1,1,1,1,1,0,0,0,0,0,0,98,1
80508,1,1,0,0,1,1,1,1,0,0,36,0,0,3,26,1
80509,0,0,0,0,1,1,1,1,0,0,1,0,0,15,1,1
80510,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80511,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80512,0,0,0,1,1,1,1,1,0,0,0,0,0,0,11,1
80513,1,0,1,0,1,1,0,0,0,0,127,0,5,140,161,1
80514,1,0,0,0,1,1,0,0,0,0,46,0,10,70,32,1
80515,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80516,0,0,0,1,1,1,1,1,0,0,0,0,0,0,17,1
80517,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
80518,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80519,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80520,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
80521,0,0,0,1,1,1,1,1,0,0,0,0,0,0,25,1
80522,0,0,0,1,1,1,1,1,0,0,0,0,0,0,17,1
80523,0,0,0,1,1,1,1,1,0,0,0,0,0,0,66,1
80524,0,0,0,1,1,1,1,1,0,0,0,0,0,0,24,1
80525,1,0,0,0,1,1,1,1,0,0,1,0,0,26,3,1
80526,0,0,0,1,1,1,1,1,0,0,0,0,0,0,13,1
80527,1,0,0,1,1,1,0,0,0,0,6,0,11,0,151,1
80528,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80529,0,0,0,1,1,1,1,1,0,0,0,0,0,0,23,1
80530,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80531,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
80532,0,0,0,1,1,1,1,1,0,0,0,0,0,0,23,1
80533,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80534,0,0,0,0,1,1,1,1,0,0,0,0,0,9,1,1
80535,0,0,0,1,1,1,1,1,0,0,0,0,0,0,26,1
80536,0,0,0,1,1,1,1,1,0,0,0,0,0,0,42,1
80537,0,0,0,1,1,1,1,1,0,0,0,0,0,0,33,1
80538,0,0,0,1,1,1,1,1,0,0,0,0,0,0,18,1
80539,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80540,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
80541,0,0,0,1,1,1,1,1,0,0,0,0,0,0,13,1
80542,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
80543,0,0,0,1,1,1,1,1,0,0,0,0,0,0,17,1
80544,0,0,0,0,1,1,0,0,0,0,0,0,35,296,25,1
80545,0,0,0,1,1,1,1,1,0,0,0,0,0,0,40,1
80546,0,0,0,1,1,1,1,1,0,0,0,0,0,0,30,1
80547,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80548,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80549,1,0,0,0,1,1,0,0,0,0,0,0,5,29,22,1
80550,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80551,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
80552,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80553,0,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1
80554,0,0,0,1,1,1,1,1,0,0,0,0,0,0,20,1
80555,1,1,0,1,1,1,1,1,0,0,0,0,0,0,126,1
80556,1,0,0,0,1,1,0,0,0,0,41,0,8,24,55,1
80557,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1
80558,1,0,0,0,1,1,0,0,0,0,11,0,1,14,13,1
80559,1,0,0,1,1,1,0,0,0,0,0,0,9,0,203,1
80560,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1
80561,0,0,0,1,1,1,1,1,0,0,0,0,0,0,20,1
80562,0,0,0,0,1,1,0,0,0,0,0,0,1,12,4,1
80563,0,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1
80564,0,0,0,1,1,1,1,1,0,0,0,0,0,0,23,1
80565,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80566,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80567,0,0,0,0,1,1,1,1,0,0,0,0,0,7,4,1
80568,0,0,0,1,1,1,1,1,0,0,0,0,0,0,13,1
80569,0,0,0,1,1,1,0,0,0,0,0,0,1,0,18,1
80570,1,0,0,0,1,1,1,1,0,0,2,0,0,2,42,1
80571,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80572,1,0,0,1,1,1,0,0,0,0,44,0,130,182,14,1
80573,0,0,0,1,1,1,1,1,0,0,0,0,0,0,13,1
80574,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
80575,0,0,0,1,1,1,1,1,0,0,0,0,0,0,19,1
80576,1,1,0,0,1,1,1,1,0,0,0,0,0,61,147,1
80577,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80578,1,0,0,0,1,1,1,1,0,0,0,0,0,3,1,1
80579,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80580,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80581,1,0,0,0,1,1,0,0,0,0,2,0,7,40,4,1
80582,1,1,0,1,1,1,0,0,0,0,234,1,844,808,170,1
80583,0,0,0,1,1,1,1,1,0,0,0,0,0,0,33,1
80584,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80585,0,0,0,1,1,1,1,1,0,0,0,0,0,0,14,1
80586,0,0,0,1,1,1,1,1,0,0,0,0,0,0,16,1
80587,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80588,1,0,0,0,1,1,0,0,0,0,0,0,1,35,41,1
80589,0,0,0,1,1,1,1,1,0,0,0,0,0,0,24,1
80590,0,0,0,1,1,1,1,1,0,0,0,0,0,0,29,1
80591,1,0,0,1,1,1,0,0,0,0,0,0,1,1,20,1
80592,0,0,0,1,1,1,1,1,0,0,0,0,0,0,28,1
80593,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
80594,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80595,0,0,0,1,1,1,1,1,0,0,0,0,0,0,14,1
80596,1,0,1,1,1,1,0,0,0,0,194,0,104,0,127,1
80597,1,0,0,1,1,1,0,0,0,0,56,0,154,88,29,1
80598,1,0,0,1,1,1,0,0,0,0,0,0,1,0,147,1
80599,0,0,0,1,1,1,1,1,0,0,0,0,0,0,18,1
80600,0,0,0,0,1,1,0,0,0,0,3,0,3,70,15,1
80601,0,0,0,1,1,1,1,1,0,0,0,0,0,0,40,1
80602,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80603,0,0,0,1,1,1,1,1,0,0,0,0,0,0,14,1
80604,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80605,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
80606,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
80607,0,0,0,1,1,1,1,1,0,0,0,0,0,0,17,1
80608,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80609,0,0,0,0,1,1,1,1,0,0,7,0,0,53,4,1
80610,0,0,0,1,1,1,1,1,0,0,0,0,0,0,11,1
80611,0,0,0,1,1,1,1,1,0,0,0,0,0,0,13,1
80612,0,0,0,1,1,1,1,1,0,0,0,0,0,0,14,1
80613,0,0,0,1,1,1,1,1,0,0,0,0,0,0,26,1
80614,0,0,0,1,1,1,1,1,0,0,0,0,0,0,59,1
80615,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
80616,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
80617,1,0,0,0,1,1,1,1,0,0,0,0,0,9,4,1
80618,0,0,0,1,1,1,1,1,0,0,0,0,0,0,37,1
80619,0,0,0,0,1,1,0,1,0,0,5,0,1,99,32,1
80620,1,0,0,0,1,1,0,1,0,0,259,0,13,663,246,1
80621,0,0,0,1,1,1,0,0,0,0,8,0,1,0,60,1
80622,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
80623,1,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1
80624,0,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1
80625,0,0,0,1,1,1,1,1,0,0,0,0,0,0,46,1
80626,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1
80627,1,0,0,1,1,1,1,1,0,0,0,1,0,0,197,1
80628,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
80629,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
80630,0,0,0,1,1,1,1,1,0,0,0,0,0,0,33,1
80631,0,0,0,1,1,1,1,1,0,0,0,0,0,0,31,1
80632,0,0,0,1,1,1,1,1,0,0,0,0,0,0,11,1
80633,1,0,0,0,1,1,1,1,0,0,6,0,0,41,6,1
80634,0,0,0,1,1,1,1,1,0,0,0,0,0,0,18,1
80635,0,0,0,1,1,1,1,1,0,0,0,0,0,0,44,1
80636,0,0,0,1,1,1,1,1,0,0,0,0,0,0,16,1
80637,1,0,0,1,1,1,0,0,0,0,0,0,2,0,14,1
80638,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1
80639,0,0,0,0,1,1,0,0,0,0,6,0,2,9,8,1
80640,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1
80641,0,0,0,1,1,1,1,1,0,0,0,0,0,0,43,1
80642,0,0,0,1,1,1,1,1,0,0,10,0,0,0,14,1
80643,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80644,0,0,0,1,1,1,1,1,0,0,0,0,0,0,41,1
80645,0,0,0,1,1,1,1,1,0,0,0,0,0,0,37,1
80646,0,0,0,1,1,1,1,1,0,0,0,0,0,0,36,1
80647,1,0,0,1,1,1,1,1,0,0,0,0,0,0,21,1
80648,1,0,0,0,0,1,1,1,0,0,0,0,0,17,3,1
80649,1,1,0,0,1,1,1,1,0,0,0,0,0,1,50,1
80650,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1
80651,0,0,0,1,1,1,1,1,0,0,0,0,0,0,21,1
80652,0,0,0,1,1,1,1,1,0,0,0,0,0,0,58,1
80653,0,0,0,0,1,1,0,0,0,0,11,0,7,101,1,1
80654,0,0,0,1,1,1,1,1,0,0,0,0,0,0,32,1
80655,0,0,0,1,1,1,1,1,0,0,0,0,0,0,45,1
80656,1,0,0,0,1,1,0,0,0,0,3,0,4,59,4,1
80657,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80658,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1
80659,0,0,0,1,1,1,1,1,0,0,0,0,0,0,39,1
80660,1,0,0,1,1,1,0,0,0,0,0,0,1,0,437,1
80661,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80662,1,0,0,1,1,1,0,0,0,0,99,0,17,31,39,1
80663,1,0,0,0,0,1,1,1,0,0,1,0,0,2,4,1
80664,0,0,0,0,1,1,1,1,0,0,0,0,0,5,1,1
80665,1,1,0,1,1,1,1,1,0,0,0,0,0,0,6,1
80666,1,1,0,1,1,1,1,1,0,0,0,0,0,0,181,1
80667,1,0,0,0,1,1,1,1,0,0,0,0,0,76,26,1
80668,1,0,0,0,1,1,0,0,0,0,3,0,2,14,11,1
80669,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80670,0,0,0,1,1,1,1,1,0,0,0,0,0,0,18,1
80671,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1236,1
80672,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
80673,0,0,0,0,1,1,1,1,0,0,0,0,0,15,1,1
80674,0,0,0,1,1,1,1,1,0,0,0,0,0,0,24,1
80675,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80676,1,0,0,0,1,1,0,0,0,0,0,0,1,6,1,1
80677,0,0,0,1,1,1,1,1,0,0,0,0,0,0,40,1
80678,1,0,0,0,1,1,0,0,0,0,25,0,430,1750,66,1
80679,0,0,0,1,1,1,1,1,0,0,0,0,0,0,21,1
80680,0,0,0,1,1,1,1,1,0,0,0,0,0,0,31,1
80681,0,0,0,1,1,1,1,1,0,0,0,0,0,0,17,1
80682,1,0,0,0,1,1,1,1,0,0,5,0,0,15,69,1
80683,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80684,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
80685,0,0,0,1,1,1,1,1,0,0,0,0,0,0,10,1
80686,0,0,0,1,1,1,1,1,0,0,0,0,0,0,11,1
80687,1,0,0,0,1,1,0,0,0,0,205,0,14,134,207,1
80688,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
80689,0,0,0,1,1,1,1,1,0,0,0,0,0,0,19,1
80690,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80691,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80692,0,0,0,1,1,1,1,1,0,0,0,0,0,0,26,1
80693,0,0,0,1,1,1,1,1,0,0,0,0,0,0,18,1
80694,0,0,0,1,1,1,1,1,0,0,0,0,0,0,20,1
80695,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
80696,0,0,0,1,1,1,1,1,0,0,0,0,0,0,25,1
80697,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80698,0,0,0,1,1,1,1,1,0,0,0,0,0,0,32,1
80699,0,0,0,1,1,1,1,1,0,0,0,0,0,0,26,1
80700,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80701,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80702,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
80703,0,0,0,0,1,1,1,1,0,0,0,0,4,540,1,1
80704,1,0,0,0,1,1,0,0,0,0,24,0,8,91,24,1
80705,1,1,0,0,1,1,1,1,0,0,0,0,0,44,73,1
80706,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80707,0,0,0,1,1,1,1,1,0,0,1,0,0,0,4,1
80708,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80709,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1
80710,1,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80711,0,0,0,0,1,1,0,0,0,0,19,0,13,34,8,1
80712,1,0,0,0,1,1,1,1,0,0,0,0,0,8,10,1
80713,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80714,1,1,0,0,1,1,0,0,0,0,33,0,69,993,28,1
80715,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80716,1,0,0,0,1,1,1,1,0,0,4,0,0,53,16,1
80717,1,0,0,0,1,1,0,0,0,0,36,0,2,17,35,1
80718,1,0,0,0,0,1,0,0,0,0,7,0,3,7,4,1
80719,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80720,0,0,0,0,1,1,0,0,0,0,10,1,1,10,36,1
80721,1,0,0,0,1,1,0,0,0,0,82,0,3,66,101,1
80722,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,1
80723,1,0,0,0,1,1,1,1,0,0,2,0,1,107,9,1
80724,0,0,0,0,1,1,0,0,0,0,0,0,1,18,2,1
80725,1,0,0,0,1,1,0,0,0,0,7,0,11,115,105,1
80726,0,0,0,0,1,1,0,0,0,0,2,0,2,36,2,1
80727,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80728,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80729,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80730,1,0,0,0,1,1,0,0,0,0,1,0,6,19,5,1
80731,0,0,0,1,1,1,1,1,0,0,0,0,0,0,28,1
80732,1,0,0,1,1,1,0,0,0,0,797,0,426,719,718,1
80733,0,0,0,1,1,1,1,1,0,0,0,0,0,0,41,1
80734,1,0,0,0,1,1,0,0,0,0,274,0,46,240,212,1
80735,0,0,0,1,1,1,1,1,0,0,0,0,0,0,27,1
80736,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80737,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80738,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80739,1,1,0,0,0,1,1,1,0,0,2,0,0,3,6,1
80740,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80741,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
80742,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80743,0,0,0,1,1,1,1,1,0,0,0,0,0,0,30,1
80744,1,0,0,0,1,1,0,0,0,0,0,0,1,8,2,1
80745,0,0,0,0,1,1,1,1,0,0,0,0,0,5,1,1
80746,1,0,0,0,1,1,0,0,0,0,413,0,38,273,1449,1
80747,0,0,0,0,1,1,1,1,0,0,0,0,0,2,4,1
80748,0,0,0,1,1,1,1,1,0,0,0,0,0,0,17,1
80749,0,0,0,1,1,1,1,1,0,0,0,0,0,0,21,1
80750,0,0,0,1,1,1,1,1,0,0,0,0,0,0,28,1
80751,1,0,0,0,1,1,1,1,0,0,0,0,0,50,1,1
80752,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80753,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80754,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1
80755,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80756,1,0,0,0,0,1,0,0,0,0,8,0,6,39,10,1
80757,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80758,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1
80759,0,0,0,1,1,1,1,1,0,0,0,0,0,0,15,1
80760,0,0,0,1,1,1,1,1,0,0,0,0,0,0,51,1
80761,0,0,0,0,1,1,1,1,0,0,0,0,0,4,1,1
80762,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80763,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,1
80764,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
80765,1,0,0,1,1,1,1,1,0,0,0,0,0,0,11,1
80766,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
80767,1,0,0,0,1,1,0,0,0,0,2,0,3,19,9,1
80768,1,0,0,0,1,1,1,1,0,0,0,0,0,9,3,1
80769,1,0,0,0,1,1,1,1,0,0,4,0,0,1,24,1
80770,0,0,0,1,1,1,0,0,0,0,0,0,1,0,40,1
80771,1,0,0,0,1,1,0,0,0,0,8,0,4,48,35,1
80772,0,0,0,1,1,1,1,1,0,0,0,0,0,0,18,1
80773,0,0,0,0,1,1,1,1,0,0,0,0,0,52,50,1
80774,0,0,0,1,1,1,1,1,0,0,0,0,0,0,33,1
80775,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1
80776,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1
80777,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,1
